id,release_date,movie,production_budget,domestic_gross,worldwide_gross,tconst,primary_title,original_title,start_year,runtime_minutes,genres
2,1993-01-15,Alive,32000000.0,36299670.0,36299670.0,tt7611352,Alive,Alive,2018,91.0,"Horror,Thriller"
2,1993-01-15,Alive,32000000.0,36299670.0,36299670.0,tt9684016,Alive,Alive,2016,95.0,"Adventure,Biography,Drama"
7,2013-03-15,The Incredible Burt Wonderstone,32000000.0,22537881.0,27392609.0,tt0790628,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,2013,100.0,"Adventure,Comedy,Fantasy"
10,2018-10-12,Bad Times at the El Royale,32000000.0,17839115.0,29204379.0,tt6628394,Bad Times at the El Royale,Bad Times at the El Royale,2018,141.0,"Crime,Drama,Mystery"
11,2010-09-03,Going the Distance,32000000.0,17804299.0,43603990.0,tt1322312,Going the Distance,Going the Distance,2010,102.0,"Comedy,Romance"
11,2010-09-03,Going the Distance,32000000.0,17804299.0,43603990.0,tt5127484,Going the Distance,Going the Distance,2015,65.0,Comedy
13,2010-03-19,Repo Men,32000000.0,13942007.0,18195238.0,tt1053424,Repo Men,Repo Men,2010,111.0,"Action,Crime,Sci-Fi"
21,2016-04-15,Criminal,31500000.0,14708696.0,38771262.0,tt2093091,Criminal,Criminal,2011,,"Action,Crime,Drama"
21,2016-04-15,Criminal,31500000.0,14708696.0,38771262.0,tt3014866,Criminal,Criminal,2016,113.0,"Action,Crime,Drama"
22,2013-04-12,42,31000000.0,95020213.0,97470701.0,tt0453562,42,42,2013,128.0,"Biography,Drama,Sport"
23,2012-11-02,Flight,31000000.0,93772375.0,160558438.0,tt1907668,Flight,Flight,2012,138.0,"Drama,Thriller"
27,2014-03-07,The Grand Budapest Hotel,31000000.0,59076019.0,163981261.0,tt2278388,The Grand Budapest Hotel,The Grand Budapest Hotel,2014,99.0,"Adventure,Comedy,Crime"
28,2015-07-29,Vacation,31000000.0,58884188.0,102306500.0,tt1524930,Vacation,Vacation,2015,99.0,"Adventure,Comedy"
31,2000-04-28,Frequency,31000000.0,44983704.0,68079671.0,tt2524348,Frequency,Frequency,2012,,Sci-Fi
31,2000-04-28,Frequency,31000000.0,44983704.0,68079671.0,tt3971092,Frequency,Frequency,2014,,Sci-Fi
33,2010-01-22,Extraordinary Measures,31000000.0,12482741.0,15826984.0,tt1244659,Extraordinary Measures,Extraordinary Measures,2010,106.0,Drama
34,2017-08-25,Birth of the Dragon,31000000.0,6901965.0,7220490.0,tt2720826,Birth of the Dragon,Birth of the Dragon,2016,95.0,"Action,Biography,Drama"
38,2018-08-15,Crazy Rich Asians,30000000.0,174532921.0,238099711.0,tt3104988,Crazy Rich Asians,Crazy Rich Asians,2018,120.0,"Comedy,Romance"
39,2002-12-27,Chicago,30000000.0,170687518.0,306770545.0,tt1966382,Chicago,Chicago,2011,,Documentary
39,2002-12-27,Chicago,30000000.0,170687518.0,306770545.0,tt9574324,Chicago,Chicago,2019,,"Comedy,Crime,Drama"
40,1999-06-25,Big Daddy,30000000.0,163479795.0,228641283.0,tt6673682,Big Daddy,Big Daddy,2017,138.0,Drama
42,2012-02-10,The Vow,30000000.0,125014030.0,197618160.0,tt1606389,The Vow,The Vow,2012,104.0,"Drama,Romance"
43,1994-06-10,Speed,30000000.0,121248145.0,283200000.0,tt4036590,Speed,Speed,2015,108.0,Drama
49,1991-11-22,The Addams Family,30000000.0,113502246.0,191502246.0,tt1620981,The Addams Family,The Addams Family,2019,,"Animation,Comedy,Family"
57,2015-12-18,Sisters,30000000.0,87044645.0,106030660.0,tt1850457,Sisters,Sisters,2015,118.0,Comedy
57,2015-12-18,Sisters,30000000.0,87044645.0,106030660.0,tt4793074,Sisters,Sisters,2015,53.0,"Biography,Documentary,Music"
57,2015-12-18,Sisters,30000000.0,87044645.0,106030660.0,tt5870006,Sisters,Sisters,2016,102.0,Drama
57,2015-12-18,Sisters,30000000.0,87044645.0,106030660.0,tt7326798,Sisters,Sisters,2018,,Comedy
57,2015-12-18,Sisters,30000000.0,87044645.0,106030660.0,tt9048972,Sisters,Sisters,2018,72.0,"Biography,Comedy,Documentary"
57,2015-12-18,Sisters,30000000.0,87044645.0,106030660.0,tt9851050,Sisters,Sisters,2019,,"Action,Drama"
69,2012-09-28,Looper,30000000.0,66486205.0,170466405.0,tt1276104,Looper,Looper,2012,113.0,"Action,Crime,Drama"
70,2013-02-01,Warm Bodies,30000000.0,66380662.0,115121608.0,tt1588173,Warm Bodies,Warm Bodies,2013,98.0,"Comedy,Horror,Romance"
72,2014-01-17,The Nut Job,30000000.0,64251538.0,122529966.0,tt1821658,The Nut Job,The Nut Job,2014,85.0,"Adventure,Animation,Comedy"
73,2001-02-16,Down to Earth,30000000.0,64172251.0,71172251.0,tt2223552,Down to Earth,Down to Earth,2015,90.0,"Adventure,Documentary"
73,2001-02-16,Down to Earth,30000000.0,64172251.0,71172251.0,tt5131716,Down to Earth,Down to Earth,2015,52.0,Documentary
75,2012-08-08,Hope Springs,30000000.0,63536011.0,133085295.0,tt1535438,Hope Springs,Hope Springs,2012,100.0,"Comedy,Drama,Romance"
83,2011-05-20,Midnight in Paris,30000000.0,56816662.0,162502774.0,tt10340148,Midnight in Paris,Midnight in Paris,2019,75.0,"Comedy,Documentary,Drama"
83,2011-05-20,Midnight in Paris,30000000.0,56816662.0,162502774.0,tt1605783,Midnight in Paris,Midnight in Paris,2011,94.0,"Comedy,Fantasy,Romance"
84,2017-11-22,Darkest Hour,30000000.0,56443120.0,150807172.0,tt4555426,Darkest Hour,Darkest Hour,2017,125.0,"Biography,Drama,History"
88,2018-05-11,Life of the Party,30000000.0,53059911.0,65759911.0,tt1826727,Life of the Party,Life of the Party,2017,84.0,"Comedy,Drama"
88,2018-05-11,Life of the Party,30000000.0,53059911.0,65759911.0,tt3156890,Life of the Party,Life of the Party,2013,,Comedy
88,2018-05-11,Life of the Party,30000000.0,53059911.0,65759911.0,tt5619332,Life of the Party,Life of the Party,2018,105.0,Comedy
88,2018-05-11,Life of the Party,30000000.0,53059911.0,65759911.0,tt6897484,Life of the Party,Life of the Party,2017,115.0,Drama
89,2010-05-14,Letters to Juliet,30000000.0,53032453.0,82148538.0,tt0892318,Letters to Juliet,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama"
91,1999-02-12,Message in a Bottle,30000000.0,52880016.0,52880016.0,tt4650752,Message in a Bottle,Message in a Bottle,2017,,Adventure
92,2015-07-24,Southpaw,30000000.0,52421953.0,94156456.0,tt1798684,Southpaw,Southpaw,2015,124.0,"Drama,Sport"
94,2017-07-28,Atomic Blonde,30000000.0,51573925.0,98345423.0,tt2406566,Atomic Blonde,Atomic Blonde,2017,115.0,"Action,Mystery,Thriller"
100,2015-09-18,Sicario,30000000.0,46889293.0,84393749.0,tt3397884,Sicario,Sicario,2015,121.0,"Action,Crime,Drama"
3,2018-01-19,Den of Thieves,30000000.0,44947622.0,80131391.0,tt1259528,Den of Thieves,Den of Thieves,2018,140.0,"Action,Crime,Drama"
4,2012-04-13,The Three Stooges,30000000.0,44338224.0,54052249.0,tt0383010,The Three Stooges,The Three Stooges,2012,92.0,"Comedy,Family"
4,2012-04-13,The Three Stooges,30000000.0,44338224.0,54052249.0,tt5108902,The Three Stooges,The Three Stooges,2015,,Documentary
6,2014-10-24,John Wick,30000000.0,43037835.0,76235001.0,tt2911666,John Wick,John Wick,2014,101.0,"Action,Crime,Thriller"
8,2015-04-24,The Age of Adaline,30000000.0,42629776.0,68984536.0,tt1655441,The Age of Adaline,The Age of Adaline,2015,112.0,"Drama,Fantasy,Romance"
9,2010-08-06,Step Up 3D,30000000.0,42400223.0,165889117.0,tt1193631,Step Up 3D,Step Up 3D,2010,107.0,"Drama,Music,Romance"
11,2012-04-13,The Cabin in the Woods,30000000.0,42073277.0,70689968.0,tt1259521,The Cabin in the Woods,The Cabin in the Woods,2011,95.0,Horror
14,2011-04-08,Hanna,30000000.0,40259119.0,65343694.0,tt0993842,Hanna,Hanna,2011,111.0,"Action,Drama,Thriller"
22,2013-09-13,The Family,30000000.0,36918811.0,51078541.0,tt1728973,The Family,The Family,2011,88.0,"Horror,Thriller"
22,2013-09-13,The Family,30000000.0,36918811.0,51078541.0,tt2404311,The Family,The Family,2013,111.0,"Comedy,Crime,Thriller"
22,2013-09-13,The Family,30000000.0,36918811.0,51078541.0,tt4155318,The Family,The Family,2013,152.0,"Comedy,Crime,Drama"
22,2013-09-13,The Family,30000000.0,36918811.0,51078541.0,tt5939770,The Cult That Stole Children: Inside the Family,The Family,2016,98.0,Documentary
22,2013-09-13,The Family,30000000.0,36918811.0,51078541.0,tt7069784,The Family,The Family,2015,,Comedy
23,2018-02-09,The 15:17 to Paris,30000000.0,36276286.0,56096200.0,tt6802308,The 15:17 to Paris,The 15:17 to Paris,2018,94.0,"Biography,Drama,Thriller"
25,2011-07-01,Larry Crowne,30000000.0,35608245.0,61449135.0,tt1583420,Larry Crowne,Larry Crowne,2011,98.0,"Comedy,Drama,Romance"
26,2013-10-18,Carrie,30000000.0,35266619.0,82409520.0,tt1939659,Carrie,Carrie,2013,100.0,"Drama,Horror"
16,1976-11-16,Carrie,1800000.0,25878153.0,25878153.0,tt1939659,Carrie,Carrie,2013,100.0,"Drama,Horror"
28,2018-03-02,Death Wish,30000000.0,34017028.0,48575965.0,tt1137450,Death Wish,Death Wish,2018,107.0,"Action,Crime,Drama"
30,2015-06-03,Entourage,30000000.0,32363404.0,46438538.0,tt1674771,Entourage,Entourage,2015,104.0,Comedy
32,2013-02-08,Side Effects,30000000.0,32172757.0,66742138.0,tt2053463,Side Effects,Side Effects,2013,106.0,"Crime,Drama,Mystery"
29,2005-09-09,Side Effects,200000.0,44701.0,44701.0,tt2053463,Side Effects,Side Effects,2013,106.0,"Crime,Drama,Mystery"
33,2009-09-09,9,30000000.0,31749894.0,48559999.0,tt5719388,9,9,2016,,Comedy
34,2014-07-02,Deliver Us from Evil,30000000.0,30577122.0,87956618.0,tt2377322,Deliver Us from Evil,Deliver Us from Evil,2014,118.0,"Horror,Mystery,Thriller"
35,2014-08-01,Get on Up,30000000.0,30569935.0,33339868.0,tt2473602,Get on Up,Get on Up,2014,139.0,"Biography,Drama,Music"
37,2012-04-27,The Five-Year Engagement,30000000.0,28700285.0,61623819.0,tt1195478,The Five-Year Engagement,The Five-Year Engagement,2012,124.0,"Comedy,Romance"
39,2011-07-15,Winnie the Pooh,30000000.0,26692846.0,50145607.0,tt1449283,Winnie the Pooh,Winnie the Pooh,2011,63.0,"Adventure,Animation,Comedy"
42,2018-09-14,White Boy Rick,30000000.0,24004833.0,25947983.0,tt4537896,White Boy Rick,White Boy Rick,2018,111.0,"Crime,Drama"
43,1995-08-04,Virtuosity,30000000.0,23998226.0,23998226.0,tt3687104,Virtuosity,Virtuosity,2014,87.0,"Biography,Documentary,Music"
45,2011-02-04,Sanctum,30000000.0,23209310.0,108957098.0,tt0881320,Sanctum,Sanctum,2011,108.0,"Adventure,Drama,Thriller"
47,2017-08-25,Ballerina,30000000.0,21858070.0,96892829.0,tt2261287,Leap!,Ballerina,2016,89.0,"Adventure,Animation,Comedy"
47,2017-08-25,Ballerina,30000000.0,21858070.0,96892829.0,tt2560702,Ballerina,Ballerina,2012,50.0,"Biography,Documentary"
49,2010-11-19,The Next Three Days,30000000.0,21148651.0,67255916.0,tt1458175,The Next Three Days,The Next Three Days,2010,133.0,"Action,Crime,Drama"
50,2018-01-12,Proud Mary,30000000.0,20868638.0,21709539.0,tt6421110,Proud Mary,Proud Mary,2018,89.0,"Action,Crime,Drama"
53,2013-10-04,Runner Runner,30000000.0,19316646.0,60512680.0,tt2364841,Runner Runner,Runner Runner,2013,88.0,"Crime,Thriller"
55,2017-04-28,Baahubali 2: The Conclusion,30000000.0,18985794.0,263502914.0,tt4849438,Baahubali 2: The Conclusion,Baahubali 2: The Conclusion,2017,167.0,"Action,Drama"
58,2011-08-19,Fright Night,30000000.0,18298649.0,40520649.0,tt1438176,Fright Night,Fright Night,2011,106.0,"Comedy,Horror"
60,2015-10-09,Steve Jobs,30000000.0,17766658.0,35579007.0,tt2080374,Steve Jobs,Steve Jobs,2015,122.0,"Biography,Drama"
68,2005-08-26,The Cave,30000000.0,15007991.0,27147991.0,tt7319268,The Cave,The Cave,2017,15.0,"Adventure,Animation,Documentary"
68,2005-08-26,The Cave,30000000.0,15007991.0,27147991.0,tt8726180,The Cave,The Cave,2019,,"Adventure,Drama,Thriller"
69,2004-04-30,Godsend,30000000.0,14334645.0,16910708.0,tt5212650,Godsend,Godsend,2016,,Sci-Fi
74,2013-01-18,The Last Stand,30000000.0,12050299.0,48330757.0,tt1549920,The Last Stand,The Last Stand,2013,107.0,"Action,Thriller"
74,2013-01-18,The Last Stand,30000000.0,12050299.0,48330757.0,tt8774508,The Last Stand,The Last Stand,2019,93.0,Drama
78,2013-03-08,Dead Man Down,30000000.0,10895295.0,19599974.0,tt2101341,Dead Man Down,Dead Man Down,2013,118.0,"Action,Crime,Drama"
82,2017-04-14,The Lost City of Z,30000000.0,8574339.0,17121823.0,tt1212428,The Lost City of Z,The Lost City of Z,2016,141.0,"Adventure,Biography,Drama"
84,2017-02-03,The Space Between Us,30000000.0,7885294.0,16481405.0,tt3922818,The Space Between Us,The Space Between Us,2017,120.0,"Adventure,Drama,Romance"
86,2011-01-14,Barney's Version,30000000.0,7502560.0,8845575.0,tt1423894,Barney's Version,Barney's Version,2010,134.0,"Comedy,Drama"
87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,tt2213726,Trapped,Trapped,2011,,Drama
87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,tt2249167,Trapped,Trapped,2012,92.0,"Adventure,Drama,Thriller"
87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,tt2279346,Trapped,Trapped,2014,75.0,Horror
87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,tt2288438,Trapped,Trapped,2012,108.0,Thriller
87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,tt3611318,Trapped,Trapped,2015,56.0,"Drama,Mystery,Thriller"
87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,tt5259692,Trapped,Trapped,2016,90.0,Documentary
87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,tt6206564,Trapped,Trapped,2016,105.0,"Action,Drama,Thriller"
87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,tt8980174,Trapped,Trapped,2019,,Drama
88,2018-08-31,Kin,30000000.0,5718096.0,10096821.0,tt2233624,Kin,Kin,2012,45.0,"Drama,Music"
88,2018-08-31,Kin,30000000.0,5718096.0,10096821.0,tt6017942,Kin,Kin,2018,102.0,"Action,Drama,Sci-Fi"
90,2017-09-22,Stronger,30000000.0,4211129.0,8786752.0,tt3881784,Stronger,Stronger,2017,119.0,"Biography,Drama"
90,2017-09-22,Stronger,30000000.0,4211129.0,8786752.0,tt5738152,Stronger,Stronger,2017,125.0,Drama
90,2017-09-22,Stronger,30000000.0,4211129.0,8786752.0,tt7130472,Stronger,Stronger,2016,47.0,"Action,Sport"
91,1999-01-22,Gloria,30000000.0,4167493.0,4967493.0,tt2425486,Gloria,Gloria,2013,110.0,"Comedy,Drama,Romance"
91,1999-01-22,Gloria,30000000.0,4167493.0,4967493.0,tt2618368,Gloria,Gloria,2014,126.0,"Biography,Drama,Music"
93,2004-12-29,The Merchant of Venice,30000000.0,3765585.0,18765585.0,tt4519438,The Merchant of Venice,The Merchant of Venice,2015,,Drama
99,2011-09-23,Machine Gun Preacher,30000000.0,538690.0,3721988.0,tt1586752,Machine Gun Preacher,Machine Gun Preacher,2011,129.0,"Action,Biography,Crime"
100,2018-02-02,Bilal: A New Breed of Hero,30000000.0,490973.0,648599.0,tt3576728,Bilal: A New Breed of Hero,Bilal: A New Breed of Hero,2015,105.0,"Action,Adventure,Animation"
5,2015-01-30,Wild Card,30000000.0,3200.0,4315789.0,tt2231253,Wild Card,Wild Card,2015,92.0,"Action,Crime,Drama"
6,2015-06-05,United Passions,30000000.0,918.0,168832.0,tt2814362,United Passions,United Passions,2014,110.0,"Drama,History,Sport"
7,2010-12-31,Konferenz der Tiere,30000000.0,0.0,53048539.0,tt1620449,Animals United,Konferenz der Tiere,2010,93.0,"Adventure,Animation,Comedy"
8,2015-12-01,Grace of Monaco,30000000.0,0.0,25199891.0,tt2095649,Grace of Monaco,Grace of Monaco,2014,103.0,"Biography,Drama,Romance"
11,2013-12-31,Space Pirate Captain Harlock,30000000.0,0.0,310985.0,tt1832471,Space Pirate Captain Harlock,Space Pirate Captain Harlock,2010,100.0,"Animation,Sci-Fi"
13,2017-02-24,Collide,29200000.0,2280004.0,5466698.0,tt1230120,Collide,Collide,2010,,Action
13,2017-02-24,Collide,29200000.0,2280004.0,5466698.0,tt2126235,Collide,Collide,2016,99.0,"Action,Crime,Thriller"
14,2015-05-15,Pitch Perfect 2,29000000.0,184296230.0,287625468.0,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,115.0,"Comedy,Music"
16,2018-09-28,Night School,29000000.0,77339130.0,103008792.0,tt5599520,Night School,Night School,2016,85.0,Documentary
16,2018-09-28,Night School,29000000.0,77339130.0,103008792.0,tt6781982,Night School,Night School,2018,111.0,Comedy
17,2016-04-08,The Boss,29000000.0,63077560.0,78652207.0,tt2702724,The Boss,The Boss,2016,99.0,Comedy
21,2017-08-18,Logan Lucky,29000000.0,27778642.0,44264271.0,tt5439796,Logan Lucky,Logan Lucky,2017,118.0,"Comedy,Crime,Drama"
22,2016-08-12,Florence Foster Jenkins,29000000.0,27383770.0,56000339.0,tt4136084,Florence Foster Jenkins,Florence Foster Jenkins,2016,111.0,"Biography,Comedy,Drama"
30,2019-09-30,Unhinged,29000000.0,0.0,0.0,tt3206146,Unhinged,Unhinged,2014,,Thriller
30,2019-09-30,Unhinged,29000000.0,0.0,0.0,tt4430648,Unhinged,Unhinged,2014,12.0,"Adventure,Documentary,Music"
30,2019-09-30,Unhinged,29000000.0,0.0,0.0,tt4788744,Agenda: Payback,Unhinged,2018,95.0,Thriller
30,2019-09-30,Unhinged,29000000.0,0.0,0.0,tt5940342,Unhinged,Unhinged,2017,93.0,Horror
35,2015-08-14,Straight Outta Compton,28000000.0,161197785.0,202182981.0,tt1398426,Straight Outta Compton,Straight Outta Compton,2015,147.0,"Biography,Drama,History"
36,2017-07-21,Girls Trip,28000000.0,115108515.0,140886353.0,tt3564472,Girls Trip,Girls Trip,2017,122.0,"Comedy,Drama"
40,2017-11-01,A Bad Moms Christmas,28000000.0,72110659.0,127710550.0,tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,2017,104.0,"Adventure,Comedy"
41,2013-02-14,Safe Haven,28000000.0,71399120.0,94050951.0,tt1702439,Safe Haven,Safe Haven,2013,115.0,"Drama,Romance,Thriller"
41,2013-02-14,Safe Haven,28000000.0,71399120.0,94050951.0,tt5073094,Safe Haven,Safe Haven,2016,120.0,Horror
42,2015-12-11,The Big Short,28000000.0,70259870.0,133162752.0,tt1596363,The Big Short,The Big Short,2015,130.0,"Biography,Comedy,Drama"
43,2008-11-07,Role Models,28000000.0,67300955.0,94500826.0,tt2914200,Role Models,Role Models,2014,6.0,Documentary
43,2008-11-07,Role Models,28000000.0,67300955.0,94500826.0,tt6253546,Role Models,Role Models,2017,132.0,"Comedy,Drama"
44,2014-10-10,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000.0,66954149.0,101379287.0,tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,81.0,"Comedy,Family"
45,2004-02-06,Miracle,28000000.0,64378093.0,64474705.0,tt10109982,Miracle,Miracle,2019,,Thriller
45,2004-02-06,Miracle,28000000.0,64378093.0,64474705.0,tt2064862,Miracle,Miracle,2011,74.0,"Drama,Family,Romance"
46,2013-01-28,Last Vegas,28000000.0,63914167.0,112914167.0,tt1204975,Last Vegas,Last Vegas,2013,105.0,"Comedy,Drama"
50,2018-06-15,Tag,28000000.0,54730625.0,77026186.0,tt1967669,Tag,Tag,2015,91.0,Drama
50,2018-06-15,Tag,28000000.0,54730625.0,77026186.0,tt2854926,Tag,Tag,2018,100.0,Comedy
50,2018-06-15,Tag,28000000.0,54730625.0,77026186.0,tt4049714,Tag,Tag,2014,5.0,"Adventure,Documentary"
50,2018-06-15,Tag,28000000.0,54730625.0,77026186.0,tt5908018,Tag,Tag,2016,76.0,Animation
50,2018-06-15,Tag,28000000.0,54730625.0,77026186.0,tt8430862,Tag,Tag,2017,46.0,"Action,Comedy"
52,2003-04-25,Identity,28000000.0,52131264.0,82183683.0,tt6149830,Identity,Identity,2015,75.0,Drama
52,2003-04-25,Identity,28000000.0,52131264.0,82183683.0,tt6319346,Identity,Identity,2018,93.0,"Crime,Drama"
52,2003-04-25,Identity,28000000.0,52131264.0,82183683.0,tt8471176,Identity,Identity,2019,98.0,Mystery
53,2001-10-05,Serendipity,28000000.0,50255310.0,77477297.0,tt8259618,Serendipity,Serendipity,2018,107.0,Drama
53,2001-10-05,Serendipity,28000000.0,50255310.0,77477297.0,tt9654814,Serendipity,Serendipity,2019,74.0,Documentary
54,2010-04-16,Kick-Ass,28000000.0,48071303.0,97531134.0,tt1250777,Kick-Ass,Kick-Ass,2010,117.0,"Action,Comedy"
60,2011-08-12,30 Minutes or Less,28000000.0,37053924.0,40966716.0,tt1622547,30 Minutes or Less,30 Minutes or Less,2011,83.0,"Action,Comedy,Crime"
64,2014-02-21,3 Days to Kill,28000000.0,30697999.0,38959900.0,tt2172934,3 Days to Kill,3 Days to Kill,2014,117.0,"Action,Drama,Thriller"
65,2013-08-16,Kick-Ass 2,28000000.0,28795985.0,63129909.0,tt1650554,Kick-Ass 2,Kick-Ass 2,2013,103.0,"Action,Comedy,Crime"
67,2014-09-19,A Walk Among the Tombstones,28000000.0,26017685.0,62108587.0,tt0365907,A Walk Among the Tombstones,A Walk Among the Tombstones,2014,114.0,"Action,Crime,Drama"
68,2010-01-15,The Spy Next Door,28000000.0,24307106.0,46752858.0,tt1273678,The Spy Next Door,The Spy Next Door,2010,94.0,"Action,Comedy,Family"
69,2014-04-25,Brick Mansions,28000000.0,20396829.0,73421224.0,tt1430612,Brick Mansions,Brick Mansions,2014,90.0,"Action,Crime"
70,2006-05-12,Just My Luck,28000000.0,17326650.0,38159905.0,tt6040918,Just My Luck,Just My Luck,2015,,Comedy
71,2000-10-13,Lost Souls,28000000.0,16779636.0,31320293.0,tt6599032,Lost Souls,Lost Souls,2017,84.0,"Action,Drama"
72,2015-08-21,American Ultra,28000000.0,14439985.0,30295028.0,tt3316948,American Ultra,American Ultra,2015,96.0,"Action,Comedy,Sci-Fi"
74,2016-02-05,Pride and Prejudice and Zombies,28000000.0,10907291.0,16638300.0,tt1374989,Pride and Prejudice and Zombies,Pride and Prejudice and Zombies,2016,108.0,"Action,Comedy,Horror"
86,2012-01-13,Joyful Noise,27500000.0,30932113.0,31157914.0,tt1710396,Joyful Noise,Joyful Noise,2012,118.0,"Comedy,Drama,Music"
90,2011-10-28,Anonymous,27500000.0,4463292.0,15815509.0,tt1521197,Anonymous,Anonymous,2011,130.0,"Drama,Thriller"
90,2011-10-28,Anonymous,27500000.0,4463292.0,15815509.0,tt7632298,Anonymous,Anonymous,2017,60.0,"Action,Comedy,Mystery"
91,2011-03-18,Limitless,27000000.0,79249455.0,155564919.0,tt1219289,Limitless,Limitless,2011,105.0,"Mystery,Sci-Fi,Thriller"
91,2011-03-18,Limitless,27000000.0,79249455.0,155564919.0,tt4597838,Limitless,Limitless,2015,3.0,"Biography,Documentary"
91,2011-03-18,Limitless,27000000.0,79249455.0,155564919.0,tt6084030,Limitless,Limitless,2017,57.0,Documentary
98,2016-05-13,Money Monster,27000000.0,41012075.0,93466095.0,tt2241351,Money Monster,Money Monster,2016,98.0,"Crime,Drama,Thriller"
16,2008-10-17,What Just Happened,27000000.0,1090947.0,2412123.0,tt9201248,What Just Happened,What Just Happened,2018,96.0,Comedy
18,2006-12-31,The Magic Flute,27000000.0,0.0,0.0,tt9448858,The Magic Flute,The Magic Flute,2010,,Music
