tmdb_id,tconst,primary_title,original_title,movie,runtime_minutes,genres,genre_ids,averagerating,numvotes,release_date_x,release_date_y,vote_average,vote_count,popularity,domestic_gross,production_budget,worldwide_gross
166426,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,129.0,"Action,Adventure,Fantasy","[12, 28, 14, 35]",6.6,228592,2017-05-26,2017-05-26,6.6,6931,28.101,172558876,230000000,788241137
198663,tt1790864,The Maze Runner,The Maze Runner,The Maze Runner,113.0,"Action,Mystery,Sci-Fi","[28, 9648, 878, 53]",6.8,387038,2014-09-19,2014-09-19,7.1,10626,36.955,102427862,34000000,348319861
97630,tt1790885,Zero Dark Thirty,Zero Dark Thirty,Zero Dark Thirty,157.0,"Drama,Thriller","[53, 18, 36]",7.4,251072,2012-12-19,2012-12-19,6.9,2553,14.239,95720716,52500000,134612435
77953,tt1790886,The Campaign,The Campaign,The Campaign,85.0,Comedy,[35],6.1,118678,2012-08-10,2012-08-10,5.7,982,10.265999999999998,86907746,95000000,104907746
77953,tt2411684,The Campaign,The Campaign,The Campaign,60.0,Documentary,[35],6.9,14,2012-08-10,2012-08-10,5.7,982,10.265999999999998,86907746,95000000,104907746
171274,tt1791528,Inherent Vice,Inherent Vice,Inherent Vice,148.0,"Comedy,Crime,Drama","[35, 10749, 80, 18, 9648]",6.7,83346,2014-12-12,2015-01-09,6.6,1359,14.244000000000002,8110975,20000000,14772346
252512,tt1791682,While We're Young,While We're Young,While We're Young,97.0,"Comedy,Drama,Mystery","[35, 18, 9648]",6.3,41327,2015-03-27,2015-04-17,5.9,609,8.022,7582065,10000000,17503828
94352,tt1792647,Cirque du Soleil: Worlds Away,Cirque du Soleil: Worlds Away,Cirque du Soleil: Worlds Away,91.0,Fantasy,"[14, 10751, 10402, 18]",6.8,7643,2012-12-21,2012-12-21,6.8,82,6.537999999999999,12512862,25000000,28012862
244403,tt1798243,Rudderless,Rudderless,Rudderless,105.0,"Comedy,Drama,Music","[10402, 18, 35]",7.5,16303,2014-10-17,2014-10-17,7.4,149,8.03,56001,5000000,567219
158895,tt1798291,This Is Martin Bonner,This Is Martin Bonner,This Is Martin Bonner,83.0,Drama,[18],6.6,846,2013-06-21,2013-06-28,5.7,9,1.8969999999999998,0,42000,0
307081,tt1798684,Southpaw,Southpaw,Southpaw,124.0,"Drama,Sport","[28, 18]",7.4,199783,2015-07-24,2015-07-24,7.4,3424,25.305,52421953,30000000,94156456
152601,tt1798709,Her,Her,Her,126.0,"Drama,Romance,Sci-Fi","[10749, 878, 18]",8.0,467232,2014-01-10,2013-12-18,7.9,7776,15.968,25568251,23000000,48163815
168672,tt1800241,American Hustle,American Hustle,American Hustle,138.0,"Crime,Drama","[18, 80]",7.2,418221,2013-12-13,2013-12-12,6.8,4443,12.481,150117807,40000000,257878294
225565,tt1800246,That Awkward Moment,That Awkward Moment,That Awkward Moment,94.0,"Comedy,Romance","[35, 10749]",6.2,92148,2014-01-31,2014-01-31,6.1,1759,8.649,26068955,8000000,53068955
85446,tt1800741,Step Up Revolution,Step Up Revolution,Step Up Revolution,99.0,"Drama,Music,Romance","[10402, 18, 10749]",6.5,51295,2012-07-27,2012-07-27,6.8,1252,10.925,35074677,33000000,165552290
339103,tt1801552,Gotti,Gotti,Gotti,112.0,"Biography,Crime,Drama","[80, 18, 36, 53]",4.8,10358,2018-06-15,2018-06-15,5.2,231,10.033999999999999,4286367,10000000,6089100
132232,tt1805319,Mama,Mama,Mama,50.0,Drama,[27],4.5,6,2013-01-18,2013-01-18,6.1,2421,11.982999999999999,71628180,15000000,148095566
132232,tt1868050,Mama,Mama,Mama,71.0,Drama,[27],6.8,24,2013-01-18,2013-01-18,6.1,2421,11.982999999999999,71628180,15000000,148095566
132232,tt2023587,Mama,Mama,Mama,100.0,"Horror,Thriller",[27],6.2,158487,2013-01-18,2013-01-18,6.1,2421,11.982999999999999,71628180,15000000,148095566
132232,tt3843072,Mama,Mama,Mama,110.0,Drama,[27],6.6,18,2013-01-18,2013-01-18,6.1,2421,11.982999999999999,71628180,15000000,148095566
132232,tt5437970,Mama,Mama,Mama,90.0,Drama,[27],6.7,25,2013-01-18,2013-01-18,6.1,2421,11.982999999999999,71628180,15000000,148095566
235260,tt1805411,Son of God,Son of God,Son of God,80.0,Documentary,[18],6.8,13,2014-02-28,2014-02-28,6.4,123,8.289,59700064,22000000,70949793
235260,tt3210686,Son of God,Son of God,Son of God,138.0,"Biography,Drama,History",[18],5.8,17606,2014-02-28,2014-02-28,6.4,123,8.289,59700064,22000000,70949793
227306,tt1809398,Unbroken,Unbroken,Unbroken,137.0,"Biography,Drama,Sport","[18, 10752]",7.2,129981,2014-12-25,2014-12-25,7.4,2240,12.354000000000001,115637895,65000000,163527824
256962,tt1810683,Little Boy,Little Boy,Little Boy,106.0,"Drama,History,War","[35, 18, 10752]",7.4,20945,2015-04-24,2015-04-23,7.0,292,5.805,6485961,20000000,17769299
144340,tt1814621,Admission,Admission,Admission,107.0,"Comedy,Drama,Romance","[35, 18, 10749]",5.7,31849,2013-03-22,2013-03-22,5.5,385,8.065,18007317,13000000,18733666
82700,tt1815862,After Earth,After Earth,After Earth,100.0,"Action,Adventure,Drama","[878, 28, 12]",4.8,181687,2013-05-31,2013-05-31,5.1,4154,14.415,60522097,130000000,251499665
97367,tt1817273,The Place Beyond the Pines,The Place Beyond the Pines,The Place Beyond the Pines,140.0,"Crime,Drama,Thriller","[18, 80]",7.3,226765,2013-03-29,2013-03-27,6.9,2781,12.96,21403519,15000000,47011449
218784,tt1817771,Freaks of Nature,Freaks of Nature,Freaks of Nature,92.0,"Comedy,Horror,Sci-Fi","[878, 35, 27]",5.9,9670,2015-10-30,2015-10-30,5.8,231,9.31,70958,33000000,70958
129670,tt1821549,Nebraska,Nebraska,Nebraska,115.0,"Adventure,Comedy,Drama","[18, 12]",7.7,105304,2013-11-15,2013-11-15,7.4,967,9.521,17654912,12000000,24761360
227783,tt1821658,The Nut Job,The Nut Job,The Nut Job,85.0,"Adventure,Animation,Comedy","[16, 35, 10751, 12]",5.7,24587,2014-01-17,2014-01-17,5.6,529,10.501,64251538,30000000,122529966
146216,tt1821694,RED 2,RED 2,RED 2,116.0,"Action,Comedy,Crime","[28, 35, 80, 53]",6.6,148846,2013-07-19,2013-07-19,6.5,2368,14.994000000000002,53262560,84000000,141507355
136466,tt1822311,Sparrows Dance,Sparrows Dance,Sparrows Dance,81.0,"Comedy,Drama,Romance","[18, 35, 10749]",6.8,550,2013-08-23,2013-08-23,7.4,6,0.968,2602,175000,2602
56761,tt1822382,Reagan,Reagan,Reagan,105.0,"Biography,Documentary",[99],7.4,732,2019-12-31,2011-02-07,4.8,9,1.58,0,25000000,0
196867,tt1823664,Annie,Annie,Annie,118.0,"Comedy,Drama,Family","[35, 18, 10751]",5.3,31241,2014-12-19,2014-12-19,6.1,770,13.422,85911262,65000000,139829625
198184,tt1823672,Chappie,Chappie,Chappie,120.0,"Action,Crime,Drama","[80, 28, 878]",6.8,213733,2015-03-06,2015-03-06,6.7,4995,24.52,31569268,49000000,105002056
86841,tt1825683,Black Panther,Black Panther,Black Panther,134.0,"Action,Adventure,Sci-Fi","[28, 16]",7.3,516148,2018-02-16,2011-01-18,5.1,11,2.0580000000000003,700059566,200000000,1348258224
222899,tt1826590,About Last Night,About Last Night,About Last Night,100.0,"Comedy,Romance","[35, 10749]",6.1,21078,2014-02-14,2014-02-14,6.0,312,8.465,48637684,13000000,50445860
399796,tt1826727,Life of the Party,Life of the Party,Life of the Party,84.0,"Comedy,Drama",[35],7.6,47,2018-05-11,2018-05-11,6.2,435,13.696,53059911,30000000,65759911
399796,tt5619332,Life of the Party,Life of the Party,Life of the Party,105.0,Comedy,[35],5.5,25756,2018-05-11,2018-05-11,6.2,435,13.696,53059911,30000000,65759911
85207,tt1827354,Airborne,Airborne,Airborne,81.0,"Comedy,Crime,Horror","[27, 53]",3.9,2248,2012-09-14,2013-02-26,3.9,31,2.877,0,1200000,0
284536,tt1828325,The Gambler,The Gambler,The Gambler,105.0,Drama,"[53, 80, 18]",7.0,10,2014-12-10,2014-12-25,5.8,783,8.807,33680992,25000000,38718031
284536,tt2039393,The Gambler,The Gambler,The Gambler,111.0,"Crime,Drama,Thriller","[53, 80, 18]",6.0,59995,2014-12-10,2014-12-25,5.8,783,8.807,33680992,25000000,38718031
284536,tt2843832,The Gambler,The Gambler,The Gambler,52.0,Documentary,"[53, 80, 18]",7.6,14,2014-12-10,2014-12-25,5.8,783,8.807,33680992,25000000,38718031
284536,tt9447594,The Gambler,The Gambler,The Gambler,121.0,"Action,Sci-Fi,Thriller","[53, 80, 18]",6.1,10,2014-12-10,2014-12-25,5.8,783,8.807,33680992,25000000,38718031
86304,tt1836212,All Superheroes Must Die,All Superheroes Must Die,All Superheroes Must Die,78.0,"Sci-Fi,Thriller","[878, 53]",4.0,1977,2013-01-04,2013-01-04,3.9,19,2.0780000000000003,0,20000,0
157843,tt1837636,Queen of the Desert,Queen of the Desert,Queen of the Desert,128.0,"Adventure,Biography,Drama","[18, 36]",5.7,8529,2017-04-14,2016-03-01,6.0,136,7.109,0,36000000,1578543
162903,tt1837703,The Fifth Estate,The Fifth Estate,The Fifth Estate,128.0,"Biography,Drama,Thriller","[18, 53]",6.2,36392,2013-10-18,2013-10-18,5.9,549,6.611000000000001,3254172,26000000,6154172
101179,tt1838722,Truth or Die,Truth or Dare,Truth or Dare,96.0,"Horror,Mystery","[27, 53, 9648]",5.6,8123,2018-04-13,2012-08-06,5.6,194,8.102,41411015,3500000,95127344
101179,tt2125681,Truth or Dare,Truth or Dare,Truth or Dare,85.0,"Horror,Romance,Thriller","[27, 53, 9648]",6.0,14,2018-04-13,2012-08-06,5.6,194,8.102,41411015,3500000,95127344
101179,tt2762738,Truth or Dare,Truth or Dare,Truth or Dare,84.0,"Horror,Thriller","[27, 53, 9648]",4.8,554,2018-04-13,2012-08-06,5.6,194,8.102,41411015,3500000,95127344
101179,tt6772950,Truth or Dare,Truth or Dare,Truth or Dare,100.0,"Horror,Thriller","[27, 53, 9648]",5.2,33621,2018-04-13,2012-08-06,5.6,194,8.102,41411015,3500000,95127344
214086,tt1839642,The Face of Love,The Face of Love,The Face of Love,92.0,"Drama,Mystery,Romance","[18, 10749]",6.2,4710,2014-03-07,2014-03-07,6.1,68,5.519,385069,4000000,1158877
157350,tt1840309,Divergent,Divergent,Divergent,139.0,"Action,Adventure,Mystery","[28, 12, 878]",6.7,399703,2014-03-21,2014-03-21,6.9,8279,16.982,150947895,85000000,276014965
83686,tt1840417,The Words,The Words,The Words,102.0,"Drama,Mystery,Romance","[18, 53]",7.1,70308,2012-09-07,2012-09-07,6.6,628,7.2010000000000005,11494838,6000000,16369708
234212,tt1841642,Demonic,Demonic,Demonic,83.0,"Horror,Thriller","[53, 27]",5.3,12025,2017-10-10,2015-03-28,5.1,267,6.84,0,3000000,4668109
234212,tt8816388,Demonic,Demonic,Demonic,28.0,Documentary,"[53, 27]",5.7,7,2017-10-10,2015-03-28,5.1,267,6.84,0,3000000,4668109
100402,tt1843866,Captain America: The Winter Soldier,Captain America: The Winter Soldier,Captain America: The Winter Soldier,136.0,"Action,Adventure,Sci-Fi","[28, 12, 878]",7.8,666252,2014-04-04,2014-04-04,7.7,11034,18.073,259746958,170000000,714401889
121676,tt1844203,Inescapable,Inescapable,Inescapable,93.0,"Action,Drama,Mystery","[53, 10749]",5.2,2410,2013-02-22,2013-02-22,5.2,27,6.122000000000001,4327,4000000,4327
91926,tt1848832,Crawl,Crawl,Crawl,80.0,"Crime,Thriller","[80, 53]",4.7,1095,2019-07-12,2011-10-15,5.6,18,1.9369999999999998,0,17000000,0
91926,tt2181875,Crawl,Crawl,Crawl,95.0,Drama,"[80, 53]",6.0,43,2019-07-12,2011-10-15,5.6,18,1.9369999999999998,0,17000000,0
513667,tt1848834,Crossroads,Crossroads,Crossroads,87.0,"Action,Crime,Drama",[53],7.8,8,2015-06-23,2017-10-14,4.0,1,0.6,0,500000,0
266294,tt1850457,Sisters,Sisters,Sisters,118.0,Comedy,[35],6.0,58994,2015-12-18,2015-12-18,5.9,922,10.993,87044645,30000000,106030660
68718,tt1853728,Django Unchained,Django Unchained,Django Unchained,165.0,"Drama,Western","[18, 37]",8.4,1211405,2012-12-25,2012-12-25,8.0,15725,21.26,162805434,100000000,449948323
83899,tt1853739,You're Next,You're Next,You're Next,95.0,"Action,Comedy,Horror","[27, 53, 9648]",6.6,79451,2013-08-23,2013-08-23,6.6,1258,11.45,18494006,1000000,26887177
76285,tt1854564,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,106.0,"Adventure,Family,Fantasy","[12, 10751, 14]",5.8,102313,2013-08-07,2013-08-07,5.9,3109,15.762,68559554,90000000,200859554
114635,tt1854582,No Vacancy,The Helpers,The Helpers,81.0,Horror,[27],4.3,1762,2012-12-31,2013-08-16,3.7,12,2.736,0,4000000,0
77016,tt1855199,End of Watch,End of Watch,End of Watch,109.0,"Action,Crime,Drama","[80, 18, 53]",7.6,211308,2012-09-21,2012-09-21,7.3,1770,13.152000000000001,41003371,15000000,57586606
71679,tt1855325,Resident Evil: Retribution,Resident Evil: Retribution,Resident Evil: Retribution,95.0,"Action,Horror,Sci-Fi","[28, 27, 878]",5.4,125191,2012-09-14,2012-09-14,5.7,2321,1.325,42345531,65000000,240647629
79940,tt1855401,Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie,93.0,Comedy,[35],5.4,9004,2012-03-02,2012-03-02,5.7,61,4.946000000000001,201436,3000000,223652
335984,tt1856101,Blade Runner 2049,Blade Runner 2049,Blade Runner 2049,164.0,"Drama,Mystery,Sci-Fi","[878, 28, 53]",8.0,376241,2017-10-06,2017-10-06,7.4,6679,48.571000000000005,92054159,185000000,259357408
81836,tt1859650,To Rome with Love,To Rome with Love,To Rome with Love,112.0,"Comedy,Music,Romance","[10749, 35, 18]",6.3,79381,2012-06-22,2012-06-22,5.7,1097,9.562999999999999,16684352,21500000,74326015
291870,tt1860213,Dirty Grandpa,Dirty Grandpa,Dirty Grandpa,102.0,Comedy,[35],5.9,101393,2016-01-22,2016-01-22,5.8,2667,11.432,35593113,11500000,105078449
77950,tt1860353,Turbo,Turbo,Turbo,96.0,"Adventure,Animation,Comedy","[16, 10751]",6.4,74639,2013-07-17,2013-07-19,6.1,1758,14.876,83028130,135000000,286896578
296524,tt1860357,Deepwater Horizon,Deepwater Horizon,Deepwater Horizon,107.0,"Action,Drama,History","[18, 28]",7.1,133303,2016-09-30,2016-09-30,6.7,2606,13.685,61433527,156000000,122603824
193603,tt1861343,Hayride,Hayride,Hayride,93.0,"Crime,Drama,Horror","[53, 27]",3.4,622,2012-12-31,2012-10-13,4.6,10,2.9139999999999997,0,60000,0
84332,tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,Safety Not Guaranteed,86.0,"Comedy,Drama,Romance","[35, 10749, 878, 18]",7.0,111907,2012-06-08,2012-06-08,6.9,792,9.214,4010957,750000,4422318
139715,tt1865346,Detention of the Dead,Detention of the Dead,Detention of the Dead,87.0,"Action,Adventure,Comedy","[35, 27]",4.6,2414,2013-06-28,2012-04-27,5.0,50,4.268,1778,500000,1778
113947,tt1866249,The Sessions,The Sessions,The Sessions,95.0,"Biography,Comedy,Drama","[18, 10749, 35]",7.2,39731,2012-10-19,2012-10-18,6.9,296,6.46,6002451,1000000,11495204
323677,tt1867035,Race,Race,Race,150.0,Drama,"[28, 18]",3.9,73,2016-02-19,2016-02-19,7.2,910,8.705,19115191,5000000,23745772
323677,tt3499096,Race,Race,Race,134.0,"Biography,Drama,Sport","[28, 18]",7.1,30777,2016-02-19,2016-02-19,7.2,910,8.705,19115191,5000000,23745772
84197,tt1869425,Filly Brown,Filly Brown,Filly Brown,80.0,"Drama,Music",[18],5.7,1003,2013-04-19,2013-04-19,6.5,10,1.31,2850357,1250000,2940411
300153,tt1869538,Life,Life,Life,75.0,Documentary,[18],7.8,5,2017-03-24,2015-12-04,6.1,210,6.425,30234022,58000000,100929666
300153,tt2948840,Life,Life,Life,111.0,"Biography,Drama",[18],6.1,6604,2017-03-24,2015-12-04,6.1,210,6.425,30234022,58000000,100929666
300153,tt5442430,Life,Life,Life,104.0,"Horror,Sci-Fi,Thriller",[18],6.6,182840,2017-03-24,2015-12-04,6.1,210,6.425,30234022,58000000,100929666
87499,tt1869716,The East,The East,The East,116.0,"Adventure,Drama,Thriller","[18, 53]",6.8,46804,2013-05-31,2013-05-31,6.6,438,8.044,2274649,6500000,3027956
82631,tt1870529,Won't Back Down,Won't Back Down,Won't Back Down,121.0,Drama,[18],6.4,5915,2012-09-28,2012-09-28,6.3,64,6.14,5310554,19000000,5745503
82631,tt3779570,Won't Back Down,Won't Back Down,Won't Back Down,114.0,Sport,[18],7.9,77,2012-09-28,2012-09-28,6.3,64,6.14,5310554,19000000,5745503
102382,tt1872181,The Amazing Spider-Man 2,The Amazing Spider-Man 2,The Amazing Spider-Man 2,142.0,"Action,Adventure,Sci-Fi","[28, 12, 14]",6.6,388363,2014-05-02,2014-05-02,6.4,7220,20.846999999999998,202853933,200000000,708996336
205587,tt1872194,The Judge,The Judge,The Judge,141.0,"Crime,Drama",[18],7.4,162952,2014-10-10,2014-10-10,7.3,2356,16.464000000000002,47119388,50000000,76119388
205587,tt6246092,The Judge,The Judge,The Judge,76.0,Documentary,[18],7.3,84,2014-10-10,2014-10-10,7.3,2356,16.464000000000002,47119388,50000000,76119388
139998,tt1874789,Supporting Characters,Supporting Characters,Supporting Characters,87.0,Comedy,"[18, 35]",6.4,821,2013-01-25,2012-01-23,6.7,13,1.9069999999999998,4917,60000,4917
43044,tt1876451,Sparkle,Sparkle,Sparkle,116.0,"Drama,Music","[35, 10749]",5.7,5643,2012-08-17,2010-09-07,7.0,7,1.715,24397469,10000000,24660323
127585,tt1877832,X-Men: Days of Future Past,X-Men: Days of Future Past,X-Men: Days of Future Past,132.0,"Action,Adventure,Sci-Fi","[28, 12, 14, 878]",8.0,620079,2014-05-23,2014-05-23,7.5,10062,41.867,233921534,200000000,747862775
257345,tt1878841,The Darkness,The Darkness,The Darkness,92.0,"Horror,Thriller","[27, 53]",4.4,12435,2016-05-13,2016-05-13,4.8,347,8.357000000000001,10753574,4000000,10898293
376660,tt1878870,The Edge of Seventeen,The Edge of Seventeen,The Edge of Seventeen,104.0,"Comedy,Drama","[35, 18]",7.3,87602,2016-11-18,2016-11-18,7.2,2224,11.546,14431633,9000000,19096003
72766,tt1880418,Newlyweds,Newlyweds,Newlyweds,95.0,"Comedy,Drama","[35, 10749]",6.4,1436,2012-01-13,2011-12-26,5.4,7,1.973,4584,9000,4584
287424,tt1881002,Maggie,Maggie,Maggie,95.0,"Drama,Horror","[27, 18, 9648]",5.6,38671,2015-05-08,2015-05-08,5.3,958,13.0,187112,4500000,1027760
287424,tt9000062,Maggie,Maggie,Maggie,88.0,Drama,"[27, 18, 9648]",6.4,16,2015-05-08,2015-05-08,5.3,958,13.0,187112,4500000,1027760
298460,tt1883370,The Looking Glass,The Looking Glass,The Looking Glass,80.0,Fantasy,[],5.5,36,2015-10-23,2011-01-01,5.0,1,0.6,1711,300000,1711
298460,tt2912776,The Looking Glass,The Looking Glass,The Looking Glass,110.0,"Drama,Music",[],5.8,156,2015-10-23,2011-01-01,5.0,1,0.6,1711,300000,1711
117942,tt1884318,Girls Gone Dead,Girls Gone Dead,Girls Gone Dead,104.0,"Comedy,Horror","[27, 35]",3.5,2230,2012-07-17,2012-03-28,3.5,20,5.405,0,500000,0
314365,tt1895587,Spotlight,Spotlight,Spotlight,129.0,"Crime,Drama","[18, 53, 36]",8.1,365110,2015-11-06,2015-11-06,7.8,4935,16.354,45055776,20000000,92088460
314365,tt7785302,Spotlight,Spotlight,Spotlight,99.0,Drama,"[18, 53, 36]",8.0,12,2015-11-06,2015-11-06,7.8,4935,16.354,45055776,20000000,92088460
119283,tt1904996,Parker,Parker,Parker,118.0,"Action,Crime,Thriller","[28, 80]",6.2,105529,2013-01-25,2013-01-25,5.8,1868,14.95,17616641,35000000,48543388
112456,tt1907639,Hardflip,Hardflip,Hardflip,112.0,"Action,Drama","[18, 28]",5.6,673,2012-06-01,2012-06-01,5.0,7,1.186,96734,1000000,96734
87502,tt1907668,Flight,Flight,Flight,138.0,"Drama,Thriller",[18],7.3,303009,2012-11-02,2012-11-02,6.7,3582,11.692,93772375,31000000,160558438
158011,tt1911644,The Call,The Call,The Call,94.0,"Crime,Drama,Horror","[80, 53]",6.7,103780,2013-03-15,2013-03-14,6.7,1779,11.315,51872378,12800000,69821476
158011,tt4741754,The Call,The Call,The Call,109.0,Thriller,"[80, 53]",6.6,5,2013-03-15,2013-03-14,6.7,1779,11.315,51872378,12800000,69821476
270946,tt1911658,Penguins of Madagascar,Penguins of Madagascar,Penguins of Madagascar,92.0,"Adventure,Animation,Comedy","[10751, 16, 12, 35]",6.7,72551,2014-11-26,2014-11-26,6.4,2273,20.899,83350911,132000000,366942531
77930,tt1915581,Magic Mike,Magic Mike,Magic Mike,110.0,"Comedy,Drama","[18, 35]",6.1,123955,2012-06-29,2012-06-29,6.1,1850,13.7,113721571,7000000,170549753
84174,tt1920849,Bachelorette,Bachelorette,Bachelorette,87.0,"Comedy,Romance","[35, 10749]",5.3,43131,2012-09-07,2012-09-06,5.4,755,7.05,446770,3000000,12577401
76649,tt1921064,Pompeii,Pompeii,Pompeii,105.0,"Action,Adventure,Drama","[28, 12, 36, 10749, 18]",5.5,100467,2014-02-21,2014-02-21,5.4,2078,25.215,23169033,80000000,108469033
192210,tt1922679,Open Road,Open Road,Open Road,85.0,"Action,Drama,Thriller","[28, 18, 53]",5.5,1619,2013-05-21,2013-05-21,5.1,20,3.2710000000000004,0,3000000,47469
152259,tt1922685,Phantom,Phantom,Phantom,98.0,"Drama,History,Thriller",[53],5.9,12786,2013-03-01,2013-03-01,6.0,151,7.211,1034589,18000000,1199510
152259,tt3088580,Phantom,Phantom,Phantom,76.0,Drama,[53],7.7,1165,2013-03-01,2013-03-01,6.0,151,7.211,1034589,18000000,1199510
152259,tt3469244,Phantom,Phantom,Phantom,136.0,"Action,Drama,Thriller",[53],5.8,7739,2013-03-01,2013-03-01,6.0,151,7.211,1034589,18000000,1199510
152259,tt7598276,Phantom,Phantom,Phantom,106.0,"Crime,Horror,Thriller",[53],8.2,37,2013-03-01,2013-03-01,6.0,151,7.211,1034589,18000000,1199510
288250,tt1922777,Sinister,Sinister,Sinister,110.0,"Horror,Mystery,Thriller","[9648, 27]",6.8,198345,2012-10-12,2011-05-03,3.8,8,0.6,48086903,3000000,87727807
84178,tt1930294,Black Rock,Black Rock,Black Rock,83.0,"Horror,Thriller","[53, 27]",4.8,7596,2013-05-14,2012-01-21,4.9,118,6.334,0,1000000,0
87567,tt1931435,The Big Wedding,The Big Wedding,The Big Wedding,89.0,"Comedy,Drama,Romance",[35],5.6,44221,2013-04-26,2013-04-25,5.8,678,11.231,21819348,32500000,48425971
86838,tt1931533,Seven Psychopaths,Seven Psychopaths,Seven Psychopaths,110.0,"Comedy,Crime","[35, 80]",7.2,223493,2012-10-12,2012-10-12,6.8,2109,10.967,15024049,13500000,33035736
103731,tt1935179,Mud,Mud,Mud,130.0,Drama,[18],7.4,156786,2013-04-26,2013-05-10,7.0,1592,12.507,21590086,10000000,31556959
127867,tt1935902,The Brass Teapot,The Brass Teapot,The Brass Teapot,101.0,"Comedy,Fantasy,Thriller","[35, 14, 53]",6.4,13746,2013-04-05,2013-04-05,6.0,240,6.495,6997,900000,413733
133805,tt1939659,Carrie,Carrie,Carrie,100.0,"Drama,Horror","[18, 27]",5.9,125424,2013-10-18,2013-10-18,5.9,2681,13.686,35266619,30000000,82409520
80215,tt1942884,Indie Game: The Movie,Indie Game: The Movie,Indie Game: The Movie,103.0,"Documentary,Drama",[99],7.7,19538,2012-05-18,2012-05-18,7.8,259,6.202000000000001,0,100000,0
157422,tt1943014,The Wicked Within,The Wicked Within,The Wicked Within,84.0,Horror,[27],4.5,1123,2013-12-31,2015-10-16,4.4,28,2.897,0,1200000,0
151693,tt1943765,Morgan,Morgan,Morgan,89.0,"Drama,Romance",[18],6.8,1232,2016-09-02,2012-01-07,6.7,12,1.111,3915251,8000000,7298786
151693,tt4520364,Morgan,Morgan,Morgan,92.0,"Action,Horror,Sci-Fi",[18],5.8,35487,2016-09-02,2012-01-07,6.7,12,1.111,3915251,8000000,7298786
198277,tt1945037,Begin Again,Begin Again,Begin Again,68.0,"Drama,Family","[35, 10402, 10749, 18]",7.0,57,2014-06-27,2014-07-11,7.2,2089,10.828,16170632,8000000,68838736
